X,26.2,Put,26,07/28/17,2,0.32,0.33,0.34,0.33,10754,160,67.21,77.59%,07/26/17
JD,45.87,Call,60,01/19/18,177,0.63,0.69,0.75,0.66,8598,170,50.58,32.28%,07/26/17
JBLU,22.07,Put,19,12/15/17,142,0.40,0.45,0.50,0.4,5041,106,47.56,30.38%,07/26/17
AMD,14.76,Put,15.5,07/28/17,2,0.79,0.81,0.83,0.8,9472,201,47.12,97.93%,07/26/17
EA,118,Put,100,07/28/17,2,0.09,0.16,0.22,0.23,5095,132,38.6,178.42%,07/26/17
DXC,80.06,Call,85,08/18/17,23,0.40,0.45,0.50,0.55,5253,152,34.56,24.99%,07/26/17
SNAP,13.4,Call,13.5,08/04/17,9,0.55,0.63,0.71,0.67,6574,217,30.29,85.33%,07/26/17
ANET,157.2,Call,165,08/18/17,23,3.10,3.75,4.40,3.87,3525,122,28.89,43.94%,07/26/17
MGM,33.87,Put,32,08/04/17,9,0.28,0.32,0.35,0.33,7147,248,28.82,50.46%,07/26/17
RAD,2.39,Call,2.5,09/15/17,51,0.21,0.22,0.22,0.21,6182,217,28.49,73.63%,07/26/17
DGX,108.22,Call,105,08/18/17,23,4.10,4.25,4.40,4.2,4151,150,27.67,21.37%,07/26/17
VZ,44.4,Call,45.5,08/18/17,23,0.31,0.35,0.39,0.38,3831,148,25.89,17.49%,07/26/17
ANET,157.2,Call,170,08/18/17,23,2.25,2.53,2.80,2.65,3813,164,23.25,44.67%,07/26/17
MA,130.99,Call,140,09/15/17,51,0.46,0.58,0.69,0.61,5120,221,23.17,16.21%,07/26/17
DUK,84.45,Put,60,01/18/19,541,1.00,1.15,1.30,1.15,4530,197,22.99,24.39%,07/26/17
SIRI,5.39,Call,5.5,12/15/17,142,0.30,0.33,0.35,0.33,37535,1648,22.78,27.26%,07/26/17
DAL,51.13,Put,50,07/28/17,2,0.07,0.09,0.11,0.12,4822,219,22.02,42.08%,07/26/17
JPM,91.93,Put,87.5,11/17/17,114,1.85,1.92,1.98,1.82,5050,236,21.4,19.24%,07/26/17
X,26.2,Put,27,07/28/17,2,0.91,0.97,1.03,0.97,2925,138,21.2,83.77%,07/26/17
CLF,7.73,Put,6.5,08/18/17,23,0.09,0.11,0.12,0.09,5013,237,21.15,71.46%,07/26/17
F,11.06,Call,11,08/04/17,9,0.16,0.17,0.18,0.18,3583,170,21.08,20.94%,07/26/17
MA,130.99,Call,133,07/28/17,2,0.96,1.02,1.07,1.04,2217,106,20.92,67.03%,07/26/17
CZR,12.8,Call,10,12/15/17,142,2.60,2.9,3.20,3.05,10227,501,20.41,27.21%,07/26/17
TWTR,19.61,Put,18.5,08/18/17,23,0.63,0.68,0.73,0.68,2541,125,20.33,62.01%,07/26/17
SNAP,13.4,Put,11,08/04/17,9,0.15,0.18,0.20,0.16,2920,147,19.86,127.74%,07/26/17
BA,233.45,Call,230,07/28/17,2,3.90,4.23,4.55,4.23,2463,124,19.86,42.35%,07/26/17
GIMO,39.25,Put,37.5,08/18/17,23,1.60,1.73,1.85,1.6,2000,102,19.61,66.98%,07/26/17
SAVE,48.85,Call,50,08/18/17,23,1.10,1.2,1.30,1.25,4195,234,17.93,35.15%,07/26/17
CTL,22.86,Put,26,10/20/17,86,3.70,3.85,4.00,4,4031,231,17.45,41.37%,07/26/17
TWTR,19.61,Call,39,01/19/18,177,0.02,0.05,0.07,0.06,2369,136,17.42,45.18%,07/26/17
FCX,15.06,Put,15,09/15/17,51,0.78,0.8,0.82,0.8,4091,236,17.33,37.94%,07/26/17
DOW,66.42,Call,64,08/04/17,9,2.21,2.39,2.56,2.12,2425,141,17.2,0.00%,07/26/17
ADI,80.72,Call,87.5,09/15/17,51,0.55,0.65,0.75,0.55,10500,625,16.8,22.63%,07/26/17
DOW,66.42,Call,64,07/28/17,2,2.30,2.44,2.57,2.26,2482,149,16.66,36.89%,07/26/17
JNPR,28.06,Call,28,10/20/17,86,1.42,1.44,1.46,1.45,5489,343,16,25.50%,07/26/17
GE,25.59,Call,26.5,08/18/17,23,0.10,0.11,0.11,0.1,17857,1119,15.96,15.83%,07/26/17
MA,130.99,Put,127,07/28/17,2,0.52,0.59,0.66,0.62,4674,293,15.95,73.43%,07/26/17
AMD,14.76,Put,15,07/28/17,2,0.39,0.41,0.42,0.4,32589,2101,15.51,86.39%,07/26/17
MDT,85.74,Put,82.5,09/15/17,51,0.87,0.94,1.00,0.95,3021,196,15.41,17.92%,07/26/17
PPL,38.09,Call,39,09/15/17,51,0.25,0.3,0.35,0.3,3304,217,15.23,11.21%,07/26/17
CLF,7.73,Call,8.5,08/18/17,23,0.22,0.23,0.24,0.22,5710,378,15.11,66.35%,07/26/17
BX,34.49,Call,23,01/19/18,177,11.25,11.5,11.75,11.35,12780,847,15.09,0.00%,07/26/17
X,26.2,Put,26,01/19/18,177,3.35,3.38,3.40,3.4,4861,325,14.96,49.34%,07/26/17
T,38.03,Put,37.5,07/28/17,2,0.04,0.06,0.07,0.04,5887,398,14.79,29.03%,07/26/17
MU,29.81,Put,26,09/15/17,51,0.44,0.45,0.45,0.45,1933,131,14.76,42.11%,07/26/17
BX,34.49,Call,20,01/18/19,541,12.45,14.05,15.65,14.45,5600,380,14.74,0.00%,07/26/17
JD,45.87,Call,48,08/18/17,23,1.01,1.07,1.13,1.05,3286,226,14.54,42.27%,07/26/17
HOG,48.64,Call,48.5,07/28/17,2,0.43,0.49,0.55,0.5,1982,137,14.47,40.96%,07/26/17
WYNN,132,Call,135,01/19/18,177,10.50,10.58,10.65,10.58,7743,539,14.37,31.74%,07/26/17
BX,34.49,Call,22,01/18/19,541,10.60,12.68,14.75,12.25,4200,293,14.33,0.00%,07/26/17
SLB,66.99,Put,66,08/04/17,9,0.38,0.43,0.47,0.28,1455,102,14.26,21.22%,07/26/17
BX,34.49,Call,25,01/19/18,177,9.35,9.5,9.65,9.5,36501,2569,14.21,0.00%,07/26/17
SRCI,8.23,Put,7.5,09/15/17,51,0.20,0.25,0.30,0.2,2500,176,14.2,46.79%,07/26/17
WFC,54.91,Put,54.5,08/04/17,9,0.50,0.52,0.53,0.47,2067,146,14.16,21.87%,07/26/17
CMCSA,39.35,Put,38,07/28/17,2,0.12,0.14,0.16,0.17,2310,168,13.75,72.15%,07/26/17
JBLU,22.07,Call,24,12/15/17,142,0.80,0.85,0.90,0.71,5024,371,13.54,28.14%,07/26/17
GE,25.59,Put,23,10/20/17,86,0.20,0.22,0.23,0.22,17096,1282,13.34,22.45%,07/26/17
KITE,111.24,Call,120,08/18/17,23,2.45,2.63,2.80,2.5,1920,145,13.24,52.99%,07/26/17
T,38.03,Put,34,11/17/17,114,0.34,0.37,0.39,0.37,2027,154,13.16,21.16%,07/26/17
CVS,78.29,Put,77.5,07/28/17,2,0.17,0.19,0.21,0.21,2213,169,13.09,29.94%,07/26/17
BX,34.49,Call,20,01/19/18,177,14.40,14.55,14.70,14.45,15000,1154,13,0.00%,07/26/17
WBA,78.68,Put,78,07/28/17,2,0.20,0.24,0.28,0.2,3450,268,12.87,31.19%,07/26/17
KSS,40.25,Call,39.5,07/28/17,2,0.80,0.93,1.05,0.95,2000,156,12.82,54.52%,07/26/17
GRA,71.37,Put,72.5,08/18/17,23,2.45,2.6,2.75,2.49,2427,191,12.71,28.58%,07/26/17
